,ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
4026,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2020,7,2625,0,3938,0,0,0,0,0,0
4027,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2020,8,1956,0,2934,0,0,0,0,0,0
4028,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2020,9,2868,0,4302,0,0,0,0,0,0
4029,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2020,10,3512,0,5268,0,0,0,0,0,0
4030,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2020,11,1927,0,2890,0,0,0,0,0,0
4031,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2020,12,1733,0,2600,0,0,0,0,0,0
4032,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,1,173,0,2796,0,0,0,0,0,22
4033,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,2,173,16,2796,16,0,0,0,0,22
4034,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,3,173,5,2796,5,0,0,0,0,22
4035,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,4,2505,18,34684,18,0,0,0,0,48
4036,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,5,80664,102,990679,102,458,0,80,0,516
4037,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,6,115336,124,1514572,124,3364,0,215,0,1009
4038,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,7,115207,121,1577436,121,4651,0,346,0,2055
4039,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,8,120251,118,1554684,118,2543,0,248,0,1534
4040,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,9,84965,62,1033368,62,0,0,19,0,670
4041,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,10,350,15,7208,15,0,0,0,0,195
4042,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,11,201,15,3412,15,0,0,0,0,46
4043,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,12,173,4,2796,4,0,0,0,0,22
4044,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,1,173,48,2796,48,0,0,0,0,22
4045,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,2,172,0,2656,0,0,0,0,0,16
4046,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,3,172,40,2656,40,0,0,0,0,16
4047,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,4,185,18,3160,18,0,0,0,0,0
4048,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,5,100414,31,1227064,31,466,0,107,0,431
4049,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,6,108729,55,1416627,55,1786,0,239,0,1324
4050,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,7,116760,71,1578814,71,4988,0,279,0,1741
4051,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,8,122709,48,1627665,48,4822,0,270,0,1518
4052,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,9,95615,10,1171874,10,290,0,6,0,712
4053,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,10,1748,38,23242,38,0,0,0,0,150
4054,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,11,207,22,3144,22,0,0,0,0,34
4055,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,12,173,0,2796,0,0,0,0,0,22
4056,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,1,173,20,2796,20,0,0,0,0,22
4057,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,2,173,18,2796,18,0,0,0,0,22
4058,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,3,173,8,2796,8,0,0,0,0,22
4059,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,4,445,8,6409,8,0,0,0,0,34
4060,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,5,111753,114,1372933,114,462,0,91,0,773
4061,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,6,121804,111,1591593,111,3023,0,148,0,1007
4062,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,7,130351,182,1749646,182,4572,0,286,0,1720
4063,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,8,136280,98,1790652,98,4224,0,234,0,1171
4064,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,9,95962,45,1172488,45,194,0,24,0,907
4065,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,10,383,22,5316,22,0,0,0,0,112
4066,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,11,245,18,3080,18,0,0,0,0,28
4067,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,12,173,0,2796,0,0,0,0,0,22
4068,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,1,173,8,2796,8,0,0,0,0,22
4069,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,2,173,28,2796,28,0,0,0,0,22
4070,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,3,195,21,2840,21,0,0,0,0,22
4071,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,4,3642,13,46762,13,0,0,0,0,86
4072,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,5,121332,17,1501320,17,579,0,32,0,605
4073,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,6,132054,32,1728122,32,4020,0,210,0,1128
4074,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,7,152932,73,2014204,73,5075,0,238,0,914
4075,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,8,145002,61,1852194,61,4613,0,252,0,1088
4076,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,9,111922,90,1355724,90,121,0,12,0,235
4077,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,10,4319,128,52610,128,0,0,0,0,40
4078,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,11,172,8,2696,8,0,0,0,0,27
4079,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,12,171,10,2556,10,0,0,0,0,22
4080,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,1,173,10,2796,10,0,0,0,0,22
4081,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,2,173,4,2796,4,0,0,0,0,22
4082,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,3,173,6,2796,6,0,0,0,0,22
4083,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,4,168,6,2280,6,0,0,0,0,0
4084,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,5,286,15,11046,15,0,0,1,0,155
4085,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,6,807,12,39130,12,0,0,24,0,196
4086,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,7,1480,24,75180,24,0,0,27,0,276
4087,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,8,1489,32,75656,32,0,0,26,0,166
4088,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,9,476,52,16176,52,0,0,16,0,64
4089,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,10,179,18,2808,18,0,0,0,0,22
4090,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,11,173,24,2796,24,0,0,0,0,22
4091,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2020,12,171,0,2556,0,0,0,0,0,22
4092,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,1,15674,39,64478,39,0,0,20,27,52
4093,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,2,16548,59,69548,59,0,0,68,90,29
4094,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,3,21257,39,92644,39,0,0,110,135,178
4095,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,4,55125,108,241994,108,0,0,460,633,101
4096,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,5,183925,1352,938604,1352,1584,0,4380,4731,578
4097,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,6,485017,2960,5851027,2960,18422,0,24513,24300,3521
4098,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,7,818481,4679,9968386,4679,33092,0,43496,36177,11143
4099,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,8,748565,4044,9327246,4044,30179,0,43352,35364,14446
4100,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,9,482592,2236,5733273,2236,16273,0,18544,23352,8019
4101,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,10,75797,257,372121,257,0,0,1568,1953,309
4102,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,11,30823,34,128052,34,0,0,78,150,37
4103,Glacier NP,GLAC,National Park,Intermountain ,MT,2016,12,12877,16,52211,16,0,0,10,21,8
4104,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,1,14690,16,61206,16,0,0,35,72,29
4105,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,2,13802,27,56253,27,0,0,10,18,30
4106,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,3,19336,16,80802,16,0,0,55,99,38
4107,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,4,38323,76,159971,76,0,0,120,207,44
4108,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,5,177787,220,941395,220,2628,0,4636,5061,442
4109,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,6,620962,1525,7219226,1525,21918,0,24835,26970,3760
4110,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,7,1009665,4171,11790317,4171,37458,0,43965,35412,11553
4111,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,8,908479,4335,10860002,4335,36205,0,44609,32208,14462
4112,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,9,389137,3731,4234021,3731,11019,0,9191,11193,3405
4113,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,10,84469,1622,349289,1622,0,0,145,273,216
4114,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,11,15594,43,64843,43,0,0,45,81,11
4115,Glacier NP,GLAC,National Park,Intermountain ,MT,2017,12,13268,25,54531,25,0,0,15,45,21
4116,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,1,12222,14,49913,14,0,0,15,24,18
4117,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,2,11847,24,48261,24,0,0,2,18,28
4118,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,3,21758,18,90075,18,0,0,40,54,75
4119,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,4,28404,70,120797,70,0,0,135,192,72
4120,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,5,195116,375,1012270,375,2428,0,4465,5613,358
4121,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,6,556304,2566,6611358,2566,25563,0,22326,25605,2661
4122,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,7,905959,4962,10782812,4962,36645,0,40664,36108,11308
4123,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,8,667688,3932,8037410,3932,28850,0,30984,24006,12371
4124,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,9,434600,1389,4885682,1389,13670,0,11018,16479,5165
4125,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,10,91973,121,410361,121,0,0,818,1290,252
4126,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,11,20657,36,85389,36,0,0,28,108,18
4127,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,12,18781,25,77004,25,0,0,12,69,23
4128,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,1,13581,0,55260,0,0,0,10,42,0
4129,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,2,11240,12,45320,12,0,0,5,3,12
4130,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,3,23989,43,99484,43,0,0,60,63,73
4131,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,4,35491,63,148074,63,0,0,118,165,57
4132,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,5,167403,565,878332,565,2534,0,3554,5193,287
4133,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,6,544088,3194,6512353,3194,25468,0,22128,25629,3506
4134,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,7,879711,4262,10597640,4262,39320,0,39884,37662,10400
4135,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,8,771874,2957,9527073,2957,34997,0,39815,34143,13622
4136,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,9,488909,1829,5637005,1829,17641,0,12282,22272,6658
4137,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,10,78408,108,336824,108,0,0,302,873,113
4138,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,11,20008,33,81157,33,0,0,18,33,12
4139,Glacier NP,GLAC,National Park,Intermountain ,MT,2019,12,15137,37,61359,37,0,0,5,21,19
4140,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,1,13651,0,55226,0,0,0,8,12,15
4141,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,2,18020,0,73539,0,0,0,0,0,81
4142,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,3,24377,0,101163,0,0,0,60,63,80
4143,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,4,0,0,0,0,0,0,0,0,0
4144,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,5,0,0,0,0,0,0,0,0,0
4145,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,6,202701,0,1960243,0,4187,0,945,915,426
4146,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,7,453977,0,4696471,0,11171,0,7460,6627,3822
4147,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,8,459121,0,4818506,0,11961,0,7352,6645,6728
4148,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,9,343911,0,3410196,0,6710,0,1780,1842,4668
4149,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,10,125544,0,558282,0,0,0,950,1530,637
4150,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,11,29366,0,120211,0,0,0,32,54,66
4151,Glacier NP,GLAC,National Park,Intermountain ,MT,2020,12,28196,0,115763,0,0,0,48,45,73
4152,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,1,41394,1444,294668,1444,645,758,68,51,213
4153,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,2,75644,2017,534651,2017,1357,1117,340,294,521
4154,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,3,141019,2347,1172567,2347,2090,2160,708,1096,5349
4155,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,4,228021,4087,4840806,4087,4630,6132,600,1400,1200
4156,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,5,334377,3622,4396759,3622,9000,10000,1000,1100,9500
4157,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,6,549617,3445,8176627,3445,12100,20250,675,1350,350
4158,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,7,630031,3235,10481583,3235,10140,19305,683,338,5200
4159,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,8,669727,4260,8920042,4260,10450,19102,494,610,4100
4160,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,9,288802,4488,5289499,4488,11270,13858,600,600,2438
4161,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,10,144700,2321,1768592,2321,6810,6680,600,800,6700
4162,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,11,107025,1807,931399,1807,1645,1340,280,300,1300
4163,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2016,12,29168,950,227536,950,1055,816,85,170,0
4164,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,1,63116,1450,495998,1450,639,680,219,151,11
4165,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,2,94038,2130,730787,2130,1270,1114,66,133,0
4166,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,3,204201,2026,1707790,2026,2090,1710,1542,800,6575
4167,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,4,398791,3184,3679823,3184,4630,5732,1488,1000,12152
4168,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,5,448365,4650,4738661,4650,9000,10000,2936,1000,14538
4169,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,6,771787,3433,8454667,3433,12100,20250,1769,1350,4111
4170,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,7,869274,3730,10051689,3730,9900,19170,551,270,1210
4171,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,8,580245,2640,7623580,2640,10450,19102,967,540,344
4172,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,9,398652,3574,4526699,3574,11270,13810,512,500,1412
4173,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,10,401082,4139,3572192,4139,8964,10108,4230,400,1128
4174,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,11,235261,2127,1756291,2127,1640,1200,1518,100,274
4175,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2017,12,110128,1539,909758,1539,1055,808,250,0,1491
4176,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,1,82168,1251,652921,1251,639,680,631,0,37
4177,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,2,49360,383,445687,383,1270,1114,233,119,42
4178,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,3,181594,2541,1464524,2541,2070,1710,1622,800,1385
4179,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,4,365756,3515,3199187,3515,4590,5710,2398,1000,2451
4180,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,5,475204,5160,5870385,5160,9000,10000,292,600,2897
4181,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,6,874675,4499,11569786,4499,11350,18630,670,540,1096
4182,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,7,721981,2937,8649295,2937,9200,15660,602,270,1133
4183,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,8,545730,1815,5705754,1815,10350,15930,810,540,353
4184,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,9,391057,3724,3375403,3724,11270,13710,400,400,891
4185,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,10,305479,2622,2432584,2622,8900,5980,2200,600,438
4186,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,11,158879,2283,1190556,2283,1640,1200,1020,100,100
4187,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2018,12,67558,1717,516869,1717,1055,722,573,0,200
4188,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,1,93477,1662,724026,1662,696,462,168,105,108
4189,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,2,85411,1773,639513,1773,1056,926,185,204,169
4190,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,3,198242,2409,1517522,2409,1830,1280,624,302,6138
4191,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,4,409809,4450,3567184,4450,4535,5254,2002,900,13277
4192,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,5,485027,5113,4762945,5113,8350,5314,2108,300,10245
4193,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,6,739411,3518,7857119,3518,10177,16446,1364,405,11640
4194,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,7,794257,3630,8759100,3630,8599,14059,1442,270,8699
4195,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,8,581598,3378,6527936,3378,9717,13662,699,405,7879
4196,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,9,303009,2748,4028613,2748,10177,12298,960,300,13836
4197,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,10,361918,4562,3505583,4562,8911,2890,850,250,14710
4198,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,11,179137,2264,1424209,2264,1641,1202,838,100,2285
4199,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2019,12,99267,1669,792069,1669,1055,736,517,107,796
4200,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,1,79764,1638,547896,1638,320,350,112,231,455
4201,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,2,70781,1948,487169,1948,1060,765,141,228,709
4202,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,3,135798,2011,1046156,2011,1323,1310,428,904,2070
4203,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,4,80484,1219,570061,1219,0,0,0,0,1038
4204,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,5,159454,2158,1117766,2158,1140,3620,10,10,0
4205,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,6,331726,1951,2570238,1951,4520,10627,27,40,1725
4206,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,7,547261,2064,7215581,2064,3820,9769,27,40,179
4207,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,8,326928,1856,4457289,1856,4020,8964,40,40,865
4208,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,9,362294,3664,4786242,3664,4390,9660,330,70,5708
4209,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,10,259388,2941,2668571,2941,3150,2756,1050,200,1684
4210,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,11,122383,981,803702,981,630,1164,30,12,582
4211,Glen Canyon NRA,GLCA,National Recreation Area,Intermountain ,UT,2020,12,77131,814,456595,814,352,306,8,5,285
4212,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,1,1125056,0,1856827,0,6200,0,298,0,30
4213,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,2,1142478,0,1846526,0,6200,0,144,0,0
4214,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,3,1200163,0,1975425,0,6200,0,91,0,0
4215,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,4,1300698,0,2004630,0,6200,0,222,0,76
4216,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,5,1316430,0,2096885,0,6200,0,546,0,165
4217,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,6,1346773,0,2081135,0,6200,0,612,0,205
4218,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,7,1402713,0,2270329,0,6200,0,829,0,197
4219,Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,CA,2016,8,1453111,0,2379243,0,6200,0,555,0,286
