,ParkName,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster
5863,Pinnacles NP,PINN,Pacific West ,CA,2020,8,8526,0,78938,0,0,0,0,Low usage,pink
5864,Pinnacles NP,PINN,Pacific West ,CA,2020,9,5850,0,61300,0,0,0,0,Low usage,pink
5865,Pinnacles NP,PINN,Pacific West ,CA,2020,10,15722,0,108589,0,0,0,0,Usual usage,pink
5866,Pinnacles NP,PINN,Pacific West ,CA,2020,11,23139,0,144746,0,0,0,0,Usual usage,pink
5867,Pinnacles NP,PINN,Pacific West ,CA,2020,12,20839,0,92889,0,0,0,0,Low usage,pink
5868,Pinnacles NP,PINN,Pacific West ,CA,2021,1,26793,0,123873,0,0,0,0,Usual usage,pink
5869,Pinnacles NP,PINN,Pacific West ,CA,2021,2,31316,0,164763,0,0,0,0,Usual usage,pink
5870,Pinnacles NP,PINN,Pacific West ,CA,2021,3,38402,0,213979,0,0,0,0,Usual usage,pink
5871,Pinnacles NP,PINN,Pacific West ,CA,2021,4,39597,0,224404,0,0,0,0,Usual usage,pink
5872,Pinnacles NP,PINN,Pacific West ,CA,2021,5,40064,0,224239,0,0,0,0,Usual usage,pink
5873,Pinnacles NP,PINN,Pacific West ,CA,2021,6,37029,0,202960,0,0,0,0,Usual usage,pink
5874,Pinnacles NP,PINN,Pacific West ,CA,2021,7,29502,0,165856,0,0,0,0,Usual usage,pink
5875,Pinnacles NP,PINN,Pacific West ,CA,2021,8,18765,0,118332,0,0,0,0,Usual usage,pink
5876,Pinnacles NP,PINN,Pacific West ,CA,2021,9,21721,0,135179,0,0,0,0,Usual usage,pink
5877,Pinnacles NP,PINN,Pacific West ,CA,2021,10,23448,0,150184,0,0,0,0,Usual usage,pink
5878,Pinnacles NP,PINN,Pacific West ,CA,2021,11,23187,0,144998,0,0,0,0,Usual usage,pink
5879,Pinnacles NP,PINN,Pacific West ,CA,2021,12,19033,0,111872,0,0,0,0,Usual usage,pink
5880,Redwood NP,REDW,Pacific West ,CA,2012,1,13949,0,49914,0,0,0,44,Low usage,pink
5881,Redwood NP,REDW,Pacific West ,CA,2012,2,13686,0,49472,0,22,0,4,Low usage,pink
5882,Redwood NP,REDW,Pacific West ,CA,2012,3,16802,0,67864,0,196,0,65,Low usage,pink
5883,Redwood NP,REDW,Pacific West ,CA,2012,4,24262,0,91585,0,181,0,20,Low usage,pink
5884,Redwood NP,REDW,Pacific West ,CA,2012,5,10834,0,37413,0,0,0,0,Low usage,pink
5885,Redwood NP,REDW,Pacific West ,CA,2012,6,42803,0,160385,0,250,0,125,Usual usage,pink
5886,Redwood NP,REDW,Pacific West ,CA,2012,7,58407,0,222466,0,205,0,671,Usual usage,pink
5887,Redwood NP,REDW,Pacific West ,CA,2012,8,56920,0,203763,0,250,0,0,Usual usage,pink
5888,Redwood NP,REDW,Pacific West ,CA,2012,9,44049,0,161589,0,140,0,249,Usual usage,pink
5889,Redwood NP,REDW,Pacific West ,CA,2012,10,31070,0,111970,0,90,0,60,Usual usage,pink
5890,Redwood NP,REDW,Pacific West ,CA,2012,11,19684,0,68710,0,0,0,0,Low usage,pink
5891,Redwood NP,REDW,Pacific West ,CA,2012,12,20051,0,71172,0,28,0,17,Low usage,pink
5892,Redwood NP,REDW,Pacific West ,CA,2013,1,15542,0,60102,0,59,0,19,Low usage,pink
5893,Redwood NP,REDW,Pacific West ,CA,2013,2,13876,0,55529,0,92,0,18,Low usage,pink
5894,Redwood NP,REDW,Pacific West ,CA,2013,3,19426,0,97033,0,475,0,162,Low usage,pink
5895,Redwood NP,REDW,Pacific West ,CA,2013,4,29379,0,126036,0,253,0,123,Usual usage,pink
5896,Redwood NP,REDW,Pacific West ,CA,2013,5,36734,0,152681,0,328,0,349,Usual usage,pink
5897,Redwood NP,REDW,Pacific West ,CA,2013,6,50774,0,195270,0,360,0,422,Usual usage,pink
5898,Redwood NP,REDW,Pacific West ,CA,2013,7,66804,0,268094,0,773,0,719,Usual usage,pink
5899,Redwood NP,REDW,Pacific West ,CA,2013,8,60463,0,246320,0,620,0,793,Usual usage,pink
5900,Redwood NP,REDW,Pacific West ,CA,2013,9,45089,0,173677,0,333,0,314,Usual usage,pink
5901,Redwood NP,REDW,Pacific West ,CA,2013,10,22101,0,82030,0,85,0,65,Low usage,pink
5902,Redwood NP,REDW,Pacific West ,CA,2013,11,16059,0,58937,0,97,0,61,Low usage,pink
5903,Redwood NP,REDW,Pacific West ,CA,2013,12,17117,0,62208,0,92,0,51,Low usage,pink
5904,Redwood NP,REDW,Pacific West ,CA,2014,1,16096,0,58419,0,63,0,70,Low usage,pink
5905,Redwood NP,REDW,Pacific West ,CA,2014,2,9827,0,35022,0,43,0,21,Low usage,pink
5906,Redwood NP,REDW,Pacific West ,CA,2014,3,20955,0,87161,0,430,0,180,Low usage,pink
5907,Redwood NP,REDW,Pacific West ,CA,2014,4,28779,0,119114,0,272,0,107,Usual usage,pink
5908,Redwood NP,REDW,Pacific West ,CA,2014,5,37871,0,159630,0,298,0,303,Usual usage,pink
5909,Redwood NP,REDW,Pacific West ,CA,2014,6,48382,0,198185,0,430,0,603,Usual usage,pink
5910,Redwood NP,REDW,Pacific West ,CA,2014,7,77247,0,303631,0,579,0,1012,Usual usage,pink
5911,Redwood NP,REDW,Pacific West ,CA,2014,8,62241,0,249795,0,601,0,872,Usual usage,pink
5912,Redwood NP,REDW,Pacific West ,CA,2014,9,44474,0,178133,0,360,0,349,Usual usage,pink
5913,Redwood NP,REDW,Pacific West ,CA,2014,10,37044,0,138919,0,234,0,214,Usual usage,pink
5914,Redwood NP,REDW,Pacific West ,CA,2014,11,26882,0,99924,0,178,0,89,Low usage,pink
5915,Redwood NP,REDW,Pacific West ,CA,2014,12,19368,0,68124,0,188,0,9,Low usage,pink
5916,Redwood NP,REDW,Pacific West ,CA,2015,1,16051,0,53125,0,145,0,41,Low usage,pink
5917,Redwood NP,REDW,Pacific West ,CA,2015,2,30275,0,81038,0,99,0,37,Low usage,pink
5918,Redwood NP,REDW,Pacific West ,CA,2015,3,25597,0,103318,0,403,0,229,Usual usage,pink
5919,Redwood NP,REDW,Pacific West ,CA,2015,4,39346,0,160784,0,333,0,232,Usual usage,pink
5920,Redwood NP,REDW,Pacific West ,CA,2015,5,46980,0,192992,0,434,0,430,Usual usage,pink
5921,Redwood NP,REDW,Pacific West ,CA,2015,6,69820,0,276650,0,483,0,630,Usual usage,pink
5922,Redwood NP,REDW,Pacific West ,CA,2015,7,84987,0,343670,0,984,0,996,Usual usage,pink
5923,Redwood NP,REDW,Pacific West ,CA,2015,8,65615,0,266700,0,768,0,805,Usual usage,pink
5924,Redwood NP,REDW,Pacific West ,CA,2015,9,54037,0,217209,0,433,0,507,Usual usage,pink
5925,Redwood NP,REDW,Pacific West ,CA,2015,10,36714,0,142669,0,236,0,257,Usual usage,pink
5926,Redwood NP,REDW,Pacific West ,CA,2015,11,31566,0,118039,0,177,0,176,Usual usage,pink
5927,Redwood NP,REDW,Pacific West ,CA,2015,12,26155,0,92749,0,59,0,54,Low usage,pink
5928,Redwood NP,REDW,Pacific West ,CA,2016,1,18194,0,66248,0,71,0,41,Low usage,pink
5929,Redwood NP,REDW,Pacific West ,CA,2016,2,18711,0,63056,0,138,0,49,Low usage,pink
5930,Redwood NP,REDW,Pacific West ,CA,2016,3,38638,0,112934,0,386,0,108,Usual usage,pink
5931,Redwood NP,REDW,Pacific West ,CA,2016,4,42544,0,173270,0,402,0,310,Usual usage,pink
5932,Redwood NP,REDW,Pacific West ,CA,2016,5,57045,0,230525,0,452,0,445,Usual usage,pink
5933,Redwood NP,REDW,Pacific West ,CA,2016,6,72858,0,294317,0,635,0,744,Usual usage,pink
5934,Redwood NP,REDW,Pacific West ,CA,2016,7,86244,0,337027,0,925,0,1064,Usual usage,pink
5935,Redwood NP,REDW,Pacific West ,CA,2016,8,63767,0,270034,0,797,0,1130,Usual usage,pink
5936,Redwood NP,REDW,Pacific West ,CA,2016,9,49344,0,201416,0,572,0,546,Usual usage,pink
5937,Redwood NP,REDW,Pacific West ,CA,2016,10,46653,0,164767,0,285,0,148,Usual usage,pink
5938,Redwood NP,REDW,Pacific West ,CA,2016,11,18915,0,71947,0,209,0,62,Low usage,pink
5939,Redwood NP,REDW,Pacific West ,CA,2016,12,23384,0,84783,0,107,0,34,Low usage,pink
5940,Redwood NP,REDW,Pacific West ,CA,2017,1,24830,0,78228,0,58,0,56,Low usage,pink
5941,Redwood NP,REDW,Pacific West ,CA,2017,2,16308,0,52913,0,30,0,8,Low usage,pink
5942,Redwood NP,REDW,Pacific West ,CA,2017,3,19301,0,73821,0,277,0,122,Low usage,pink
5943,Redwood NP,REDW,Pacific West ,CA,2017,4,32127,0,119699,0,213,0,106,Usual usage,pink
5944,Redwood NP,REDW,Pacific West ,CA,2017,5,49170,0,189550,0,322,0,465,Usual usage,pink
5945,Redwood NP,REDW,Pacific West ,CA,2017,6,59862,0,242791,0,559,0,906,Usual usage,pink
5946,Redwood NP,REDW,Pacific West ,CA,2017,7,68427,0,292904,0,605,0,1284,Usual usage,pink
5947,Redwood NP,REDW,Pacific West ,CA,2017,8,51747,0,225147,0,624,0,1045,Usual usage,pink
5948,Redwood NP,REDW,Pacific West ,CA,2017,9,43677,0,175027,0,214,0,382,Usual usage,pink
5949,Redwood NP,REDW,Pacific West ,CA,2017,10,31446,0,139081,0,285,0,255,Usual usage,pink
5950,Redwood NP,REDW,Pacific West ,CA,2017,11,21096,0,61097,0,79,0,65,Low usage,pink
5951,Redwood NP,REDW,Pacific West ,CA,2017,12,27009,0,81672,0,97,0,75,Low usage,pink
5952,Redwood NP,REDW,Pacific West ,CA,2018,1,23502,0,74620,0,157,0,42,Low usage,pink
5953,Redwood NP,REDW,Pacific West ,CA,2018,2,16684,0,55017,0,17,0,7,Low usage,pink
5954,Redwood NP,REDW,Pacific West ,CA,2018,3,24118,0,93523,0,18,0,12,Low usage,pink
5955,Redwood NP,REDW,Pacific West ,CA,2018,4,32580,0,134897,0,248,0,230,Usual usage,pink
5956,Redwood NP,REDW,Pacific West ,CA,2018,5,51464,0,205605,0,283,0,386,Usual usage,pink
5957,Redwood NP,REDW,Pacific West ,CA,2018,6,70581,0,275311,0,513,0,654,Usual usage,pink
5958,Redwood NP,REDW,Pacific West ,CA,2018,7,72787,0,295612,0,574,0,1078,Usual usage,pink
5959,Redwood NP,REDW,Pacific West ,CA,2018,8,57316,0,240809,0,626,0,1027,Usual usage,pink
5960,Redwood NP,REDW,Pacific West ,CA,2018,9,51968,0,198913,0,291,0,416,Usual usage,pink
5961,Redwood NP,REDW,Pacific West ,CA,2018,10,35275,0,171250,0,880,0,112,Usual usage,pink
5962,Redwood NP,REDW,Pacific West ,CA,2018,11,22477,0,69079,0,75,0,29,Low usage,pink
5963,Redwood NP,REDW,Pacific West ,CA,2018,12,23784,0,68054,0,29,0,42,Low usage,pink
5964,Redwood NP,REDW,Pacific West ,CA,2019,1,17129,0,45163,0,0,0,0,Low usage,pink
5965,Redwood NP,REDW,Pacific West ,CA,2019,2,17768,0,53060,0,41,0,20,Low usage,pink
5966,Redwood NP,REDW,Pacific West ,CA,2019,3,30938,0,78363,0,213,0,66,Low usage,pink
5967,Redwood NP,REDW,Pacific West ,CA,2019,4,33179,0,97662,0,121,0,118,Low usage,pink
5968,Redwood NP,REDW,Pacific West ,CA,2019,5,62796,0,212106,0,525,0,295,Usual usage,pink
5969,Redwood NP,REDW,Pacific West ,CA,2019,6,76137,0,244207,0,497,0,487,Usual usage,pink
5970,Redwood NP,REDW,Pacific West ,CA,2019,7,69750,0,273358,0,474,0,941,Usual usage,pink
5971,Redwood NP,REDW,Pacific West ,CA,2019,8,55227,0,222441,0,416,0,667,Usual usage,pink
5972,Redwood NP,REDW,Pacific West ,CA,2019,9,55568,0,214352,0,216,0,405,Usual usage,pink
5973,Redwood NP,REDW,Pacific West ,CA,2019,10,42048,0,164604,0,116,0,156,Usual usage,pink
5974,Redwood NP,REDW,Pacific West ,CA,2019,11,24430,0,87097,0,52,0,87,Low usage,pink
5975,Redwood NP,REDW,Pacific West ,CA,2019,12,19752,0,70359,0,50,0,34,Low usage,pink
5976,Redwood NP,REDW,Pacific West ,CA,2020,1,24128,0,85092,0,10,0,10,Low usage,pink
5977,Redwood NP,REDW,Pacific West ,CA,2020,2,21201,0,76417,0,43,0,37,Low usage,pink
5978,Redwood NP,REDW,Pacific West ,CA,2020,3,9079,0,35925,0,120,0,39,Low usage,pink
5979,Redwood NP,REDW,Pacific West ,CA,2020,4,5212,0,18242,0,0,0,0,Low usage,pink
5980,Redwood NP,REDW,Pacific West ,CA,2020,5,25258,0,88404,0,0,0,0,Low usage,pink
5981,Redwood NP,REDW,Pacific West ,CA,2020,6,29408,0,107960,0,18,0,118,Usual usage,pink
5982,Redwood NP,REDW,Pacific West ,CA,2020,7,39126,0,198410,0,300,0,1400,Usual usage,pink
5983,Redwood NP,REDW,Pacific West ,CA,2020,8,38488,0,213912,0,548,0,1731,Usual usage,pink
5984,Redwood NP,REDW,Pacific West ,CA,2020,9,21343,0,99554,0,186,0,534,Low usage,pink
5985,Redwood NP,REDW,Pacific West ,CA,2020,10,21833,0,102774,0,187,0,606,Usual usage,pink
5986,Redwood NP,REDW,Pacific West ,CA,2020,11,15981,0,70297,0,170,0,307,Low usage,pink
5987,Redwood NP,REDW,Pacific West ,CA,2020,12,14120,0,55807,0,124,0,149,Low usage,pink
5988,Redwood NP,REDW,Pacific West ,CA,2021,1,19790,902,71307,902,39,0,95,Low usage,pink
5989,Redwood NP,REDW,Pacific West ,CA,2021,2,19708,902,70182,902,20,0,56,Low usage,pink
5990,Redwood NP,REDW,Pacific West ,CA,2021,3,20645,902,83286,902,198,0,513,Low usage,pink
5991,Redwood NP,REDW,Pacific West ,CA,2021,4,24290,902,98193,902,147,0,613,Low usage,pink
5992,Redwood NP,REDW,Pacific West ,CA,2021,5,43346,902,182756,902,461,0,1444,Usual usage,pink
5993,Redwood NP,REDW,Pacific West ,CA,2021,6,53024,902,234347,902,705,0,2268,Usual usage,pink
5994,Redwood NP,REDW,Pacific West ,CA,2021,7,56573,902,254764,902,901,0,2605,Usual usage,pink
5995,Redwood NP,REDW,Pacific West ,CA,2021,8,58121,902,251907,902,537,0,2190,Usual usage,pink
5996,Redwood NP,REDW,Pacific West ,CA,2021,9,57927,902,232005,902,525,0,1361,Usual usage,pink
5997,Redwood NP,REDW,Pacific West ,CA,2021,10,38708,902,152894,902,201,0,650,Usual usage,pink
5998,Redwood NP,REDW,Pacific West ,CA,2021,11,23828,902,91373,902,166,0,331,Low usage,pink
5999,Redwood NP,REDW,Pacific West ,CA,2021,12,19919,902,72833,902,40,0,145,Low usage,pink
6000,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,1,68537,90,416340,90,72,114,91,Usual usage,pink
6001,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,2,62036,50,378169,50,69,75,214,Usual usage,pink
6002,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,3,104374,80,647348,80,474,441,364,High usage,pink
6003,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,4,117053,70,741982,70,1170,954,306,High usage,pink
6004,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,5,228950,490,1487588,490,3543,1818,1686,High usage,pink
6005,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,6,500206,1400,3540022,1400,18210,7863,6069,High usage,purple
6006,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,7,651722,2050,4535854,2050,22761,8184,6071,High usage,purple
6007,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,8,589131,2300,4195989,2300,22233,8292,9646,High usage,purple
6008,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,9,527172,1500,3633525,1500,14445,10146,4303,High usage,purple
6009,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,10,219946,560,1375132,560,1200,1695,554,High usage,pink
6010,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,11,93714,100,569533,100,174,129,150,High usage,pink
6011,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,12,66776,60,403855,60,42,54,104,Usual usage,pink
6012,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,1,78022,90,471091,90,66,36,83,Usual usage,pink
6013,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,2,68831,50,416647,50,54,33,124,Usual usage,pink
6014,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,3,89691,80,551314,80,336,84,322,High usage,pink
6015,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,4,90379,70,558514,70,447,399,120,High usage,pink
6016,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,5,239184,490,1569343,490,4611,2649,919,High usage,pink
6017,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,6,602508,1400,4167143,1400,19152,8601,5199,High usage,purple
6018,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,7,712583,2050,5007420,2050,24144,9234,10782,High usage,purple
6019,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,8,621852,2300,4427192,2300,23517,9189,9775,High usage,purple
6020,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,9,253467,1500,1738915,1500,6870,4434,2215,High usage,pink
6021,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,10,66275,560,414447,560,348,606,93,Usual usage,pink
6022,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,11,86379,100,525314,100,168,150,108,High usage,pink
6023,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,12,81970,60,495949,60,69,57,130,Usual usage,pink
6024,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,1,77633,90,470265,90,78,102,88,Usual usage,pink
6025,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,2,76881,50,464585,50,18,51,130,Usual usage,pink
6026,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,3,99077,80,603068,80,57,165,313,High usage,pink
6027,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,4,97100,70,593435,70,189,315,173,High usage,pink
6028,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,5,220532,490,1471370,490,3336,4374,1149,High usage,pink
6029,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,6,538725,1400,3930109,1400,24207,10818,5731,High usage,purple
6030,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,7,693685,2050,5137438,2050,33303,12252,11488,High usage,purple
6031,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,8,616826,2300,4565422,2300,29505,11559,10180,High usage,purple
6032,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,9,537694,1500,3740549,1500,17517,9975,4155,High usage,purple
6033,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,10,305651,560,1916051,560,3366,1002,766,High usage,pink
6034,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,11,90915,100,557028,100,621,0,100,High usage,pink
6035,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,12,80032,60,484083,60,0,195,48,Usual usage,pink
6036,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,1,98928,90,602466,90,312,0,244,High usage,pink
6037,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,2,85123,50,520067,50,0,429,154,High usage,pink
6038,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,3,134304,80,824179,80,0,780,367,High usage,pink
6039,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,4,116959,70,726653,70,1308,0,248,High usage,pink
6040,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,5,259711,490,1710570,490,5118,2856,1388,High usage,pink
6041,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,6,608796,1400,4443976,1400,26655,12375,7152,High usage,purple
6042,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,7,858426,2050,6220761,2050,34548,13335,14438,High usage,purple
6043,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,8,765579,2300,5608244,2300,33294,12834,13446,High usage,purple
6044,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,9,644350,1500,4456483,1500,18615,10710,6815,High usage,purple
6045,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,10,371558,560,2436577,560,3981,7308,1663,High usage,purple
6046,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,11,118398,100,722019,100,327,246,150,High usage,pink
6047,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,12,93784,60,568882,60,96,54,236,High usage,pink
6048,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,1,115207,90,696296,90,114,72,130,High usage,pink
6049,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,2,105125,50,641662,50,321,195,166,High usage,pink
6050,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,3,135053,80,824849,80,384,165,359,High usage,pink
6051,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,4,129967,70,799144,70,699,339,171,High usage,pink
6052,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,5,285868,490,1852712,490,4350,2454,1790,High usage,pink
6053,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,6,700990,1400,4920626,1400,25437,11037,8069,High usage,purple
6054,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,7,912507,2050,6562113,2050,34533,13191,15453,High usage,purple
6055,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,8,772849,2300,5523779,2300,30228,15285,9719,High usage,purple
6056,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,9,711110,1500,4920788,1500,21546,12210,7063,High usage,purple
6057,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,10,398525,560,2484284,560,2268,1737,1816,High usage,purple
