,ParkName,UNIT_CODE,Region,State,Year,Month,RecHours,NonRecHours
2580,Glacier NP,GLAC,Intermountain ,MT,2017,1,61206,16
2581,Glacier NP,GLAC,Intermountain ,MT,2017,2,56253,27
2582,Glacier NP,GLAC,Intermountain ,MT,2017,3,80802,16
2583,Glacier NP,GLAC,Intermountain ,MT,2017,4,159971,76
2584,Glacier NP,GLAC,Intermountain ,MT,2017,5,941395,220
2585,Glacier NP,GLAC,Intermountain ,MT,2017,6,7219226,1525
2586,Glacier NP,GLAC,Intermountain ,MT,2017,7,11790317,4171
2587,Glacier NP,GLAC,Intermountain ,MT,2017,8,10860002,4335
2588,Glacier NP,GLAC,Intermountain ,MT,2017,9,4234021,3731
2589,Glacier NP,GLAC,Intermountain ,MT,2017,10,349289,1622
2590,Glacier NP,GLAC,Intermountain ,MT,2017,11,64843,43
2591,Glacier NP,GLAC,Intermountain ,MT,2017,12,54531,25
2592,Glacier NP,GLAC,Intermountain ,MT,2018,1,49913,14
2593,Glacier NP,GLAC,Intermountain ,MT,2018,2,48261,24
2594,Glacier NP,GLAC,Intermountain ,MT,2018,3,90075,18
2595,Glacier NP,GLAC,Intermountain ,MT,2018,4,120797,70
2596,Glacier NP,GLAC,Intermountain ,MT,2018,5,1012270,375
2597,Glacier NP,GLAC,Intermountain ,MT,2018,6,6611358,2566
2598,Glacier NP,GLAC,Intermountain ,MT,2018,7,10782812,4962
2599,Glacier NP,GLAC,Intermountain ,MT,2018,8,8037410,3932
2600,Glacier NP,GLAC,Intermountain ,MT,2018,9,4885682,1389
2601,Glacier NP,GLAC,Intermountain ,MT,2018,10,410361,121
2602,Glacier NP,GLAC,Intermountain ,MT,2018,11,85389,36
2603,Glacier NP,GLAC,Intermountain ,MT,2018,12,77004,25
2604,Glacier NP,GLAC,Intermountain ,MT,2019,1,55260,0
2605,Glacier NP,GLAC,Intermountain ,MT,2019,2,45320,12
2606,Glacier NP,GLAC,Intermountain ,MT,2019,3,99484,43
2607,Glacier NP,GLAC,Intermountain ,MT,2019,4,148074,63
2608,Glacier NP,GLAC,Intermountain ,MT,2019,5,878332,565
2609,Glacier NP,GLAC,Intermountain ,MT,2019,6,6512353,3194
2610,Glacier NP,GLAC,Intermountain ,MT,2019,7,10597640,4262
2611,Glacier NP,GLAC,Intermountain ,MT,2019,8,9527073,2957
2612,Glacier NP,GLAC,Intermountain ,MT,2019,9,5637005,1829
2613,Glacier NP,GLAC,Intermountain ,MT,2019,10,336824,108
2614,Glacier NP,GLAC,Intermountain ,MT,2019,11,81157,33
2615,Glacier NP,GLAC,Intermountain ,MT,2019,12,61359,37
2616,Glacier NP,GLAC,Intermountain ,MT,2020,1,55226,0
2617,Glacier NP,GLAC,Intermountain ,MT,2020,2,73539,0
2618,Glacier NP,GLAC,Intermountain ,MT,2020,3,101163,0
2619,Glacier NP,GLAC,Intermountain ,MT,2020,4,0,0
2620,Glacier NP,GLAC,Intermountain ,MT,2020,5,0,0
2621,Glacier NP,GLAC,Intermountain ,MT,2020,6,1960243,0
2622,Glacier NP,GLAC,Intermountain ,MT,2020,7,4696471,0
2623,Glacier NP,GLAC,Intermountain ,MT,2020,8,4818506,0
2624,Glacier NP,GLAC,Intermountain ,MT,2020,9,3410196,0
2625,Glacier NP,GLAC,Intermountain ,MT,2020,10,558282,0
2626,Glacier NP,GLAC,Intermountain ,MT,2020,11,120211,0
2627,Glacier NP,GLAC,Intermountain ,MT,2020,12,115763,0
2628,Glacier NP,GLAC,Intermountain ,MT,2021,1,96305,45
2629,Glacier NP,GLAC,Intermountain ,MT,2021,2,70204,20
2630,Glacier NP,GLAC,Intermountain ,MT,2021,3,127785,56
2631,Glacier NP,GLAC,Intermountain ,MT,2021,4,223867,73
2632,Glacier NP,GLAC,Intermountain ,MT,2021,5,887374,354
2633,Glacier NP,GLAC,Intermountain ,MT,2021,6,6382190,921
2634,Glacier NP,GLAC,Intermountain ,MT,2021,7,8809401,2152
2635,Glacier NP,GLAC,Intermountain ,MT,2021,8,7570669,2376
2636,Glacier NP,GLAC,Intermountain ,MT,2021,9,5650842,1579
2637,Glacier NP,GLAC,Intermountain ,MT,2021,10,660139,343
2638,Glacier NP,GLAC,Intermountain ,MT,2021,11,109745,51
2639,Glacier NP,GLAC,Intermountain ,MT,2021,12,71370,16
2640,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,1,2225314,2776
2641,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,2,2198206,2644
2642,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,3,4527069,4148
2643,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,4,6077297,4850
2644,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,5,6628647,7977
2645,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,6,8682493,5068
2646,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,7,10320190,4458
2647,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,8,9751464,4092
2648,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,9,7137447,4648
2649,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,10,5939492,5595
2650,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,11,3479528,3248
2651,Grand Canyon NP,GRCA,Intermountain ,AZ,2012,12,2910596,2103
2652,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,1,2207120,2338
2653,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,2,2274776,1720
2654,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,3,5696315,3753
2655,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,4,5874426,4576
2656,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,5,7449329,8904
2657,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,6,9807694,5154
2658,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,7,11720232,4718
2659,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,8,10123160,3182
2660,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,9,7411013,3146
2661,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,10,3105116,1674
2662,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,11,3417087,2802
2663,Grand Canyon NP,GRCA,Intermountain ,AZ,2013,12,3392612,1702
2664,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,1,2687571,1924
2665,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,2,2772234,2523
2666,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,3,5512070,3951
2667,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,4,4945050,5493
2668,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,5,7330529,9280
2669,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,6,8923065,6032
2670,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,7,9886183,4252
2671,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,8,10703836,3830
2672,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,9,7746670,4062
2673,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,10,6475629,4300
2674,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,11,4023552,2700
2675,Grand Canyon NP,GRCA,Intermountain ,AZ,2014,12,3957202,2020
2676,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,1,3012813,2444
2677,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,2,3506258,2560
2678,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,3,6789062,4677
2679,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,4,7599556,5548
2680,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,5,8588881,10491
2681,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,6,9709343,8652
2682,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,7,11353347,6452
2683,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,8,12675302,4936
2684,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,9,8342189,4426
2685,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,10,7020344,5757
2686,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,11,4295181,4758
2687,Grand Canyon NP,GRCA,Intermountain ,AZ,2015,12,4249381,2175
2688,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,1,2973016,3009
2689,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,2,3359617,3650
2690,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,3,7819998,8198
2691,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,4,7267679,12426
2692,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,5,9338936,15876
2693,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,6,11072616,2636
2694,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,7,13354397,2058
2695,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,8,11874876,3147
2696,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,9,9181786,3052
2697,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,10,8180234,2878
2698,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,11,5220434,1899
2699,Grand Canyon NP,GRCA,Intermountain ,AZ,2016,12,4642983,1606
2700,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,1,3392219,1322
2701,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,2,3755554,1608
2702,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,3,7806056,2150
2703,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,4,9176829,1893
2704,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,5,9608131,2350
2705,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,6,11465916,2523
2706,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,7,13327556,2052
2707,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,8,11914926,5056
2708,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,9,9074498,1832
2709,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,10,8348260,2198
2710,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,11,5454618,1701
2711,Grand Canyon NP,GRCA,Intermountain ,AZ,2017,12,5290013,1473
2712,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,1,4008615,2080
2713,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,2,4171295,2076
2714,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,3,7790266,2370
2715,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,4,8567318,2016
2716,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,5,10117275,2020
2717,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,6,10574820,2312
2718,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,7,12666560,1928
2719,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,8,11863273,2030
2720,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,9,9755867,2074
2721,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,10,8765148,1950
2722,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,11,6421905,1462
2723,Grand Canyon NP,GRCA,Intermountain ,AZ,2018,12,5804424,1430
2724,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,1,3492634,1816
2725,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,2,3342527,1104
2726,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,3,6986240,1432
2727,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,4,8717349,1634
2728,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,5,9800864,2122
2729,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,6,10106742,2254
2730,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,7,11989163,2078
2731,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,8,11156992,1932
2732,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,9,9177468,1870
2733,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,10,8685326,2193
2734,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,11,5461722,1611
2735,Grand Canyon NP,GRCA,Intermountain ,AZ,2019,12,5078106,1203
2736,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,1,3827645,1316
2737,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,2,3970306,1389
2738,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,3,4095286,718
2739,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,4,0,0
2740,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,5,694355,536
2741,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,6,3702537,1502
2742,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,7,5579192,1268
2743,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,8,4835444,1128
2744,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,9,3962758,1352
2745,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,10,5992064,2367
2746,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,11,4319548,1944
2747,Grand Canyon NP,GRCA,Intermountain ,AZ,2020,12,3829143,1268
2748,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,1,2580763,408
2749,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,2,2505589,704
2750,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,3,4895598,1222
2751,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,4,6565463,1434
2752,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,5,7689934,1706
2753,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,6,8425835,456
2754,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,7,8775738,4568
2755,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,8,6857150,2058
2756,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,9,6298999,2532
2757,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,10,6756592,1056
2758,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,11,5426940,1442
2759,Grand Canyon NP,GRCA,Intermountain ,AZ,2021,12,4351190,657
2760,Grand Teton NP,GRTE,Intermountain ,WY,2012,1,124886,96454
2761,Grand Teton NP,GRTE,Intermountain ,WY,2012,2,102221,62578
2762,Grand Teton NP,GRTE,Intermountain ,WY,2012,3,120968,63926
2763,Grand Teton NP,GRTE,Intermountain ,WY,2012,4,149308,81105
2764,Grand Teton NP,GRTE,Intermountain ,WY,2012,5,878958,101535
2765,Grand Teton NP,GRTE,Intermountain ,WY,2012,6,3318751,132271
2766,Grand Teton NP,GRTE,Intermountain ,WY,2012,7,5316140,170577
2767,Grand Teton NP,GRTE,Intermountain ,WY,2012,8,4584206,115306
2768,Grand Teton NP,GRTE,Intermountain ,WY,2012,9,2347648,112098
2769,Grand Teton NP,GRTE,Intermountain ,WY,2012,10,601403,90064
2770,Grand Teton NP,GRTE,Intermountain ,WY,2012,11,110916,82821
2771,Grand Teton NP,GRTE,Intermountain ,WY,2012,12,122527,104427
2772,Grand Teton NP,GRTE,Intermountain ,WY,2013,1,131196,94905
2773,Grand Teton NP,GRTE,Intermountain ,WY,2013,2,131938,99684
2774,Grand Teton NP,GRTE,Intermountain ,WY,2013,3,146379,113272
2775,Grand Teton NP,GRTE,Intermountain ,WY,2013,4,140333,83546
2776,Grand Teton NP,GRTE,Intermountain ,WY,2013,5,942856,106905
2777,Grand Teton NP,GRTE,Intermountain ,WY,2013,6,3573657,131441
2778,Grand Teton NP,GRTE,Intermountain ,WY,2013,7,5180871,194604
2779,Grand Teton NP,GRTE,Intermountain ,WY,2013,8,4688778,163625
2780,Grand Teton NP,GRTE,Intermountain ,WY,2013,9,2940018,125261
2781,Grand Teton NP,GRTE,Intermountain ,WY,2013,10,212941,122791
2782,Grand Teton NP,GRTE,Intermountain ,WY,2013,11,114047,85114
2783,Grand Teton NP,GRTE,Intermountain ,WY,2013,12,114580,107380
2784,Grand Teton NP,GRTE,Intermountain ,WY,2014,1,140677,110255
2785,Grand Teton NP,GRTE,Intermountain ,WY,2014,2,121641,102934
2786,Grand Teton NP,GRTE,Intermountain ,WY,2014,3,147025,122596
2787,Grand Teton NP,GRTE,Intermountain ,WY,2014,4,142457,92075
2788,Grand Teton NP,GRTE,Intermountain ,WY,2014,5,1335729,118399
2789,Grand Teton NP,GRTE,Intermountain ,WY,2014,6,3669859,139583
2790,Grand Teton NP,GRTE,Intermountain ,WY,2014,7,5271189,176272
2791,Grand Teton NP,GRTE,Intermountain ,WY,2014,8,4612171,165378
2792,Grand Teton NP,GRTE,Intermountain ,WY,2014,9,2820496,158757
2793,Grand Teton NP,GRTE,Intermountain ,WY,2014,10,598184,122050
2794,Grand Teton NP,GRTE,Intermountain ,WY,2014,11,115358,86311
2795,Grand Teton NP,GRTE,Intermountain ,WY,2014,12,123222,110510
2796,Grand Teton NP,GRTE,Intermountain ,WY,2015,1,147251,111180
2797,Grand Teton NP,GRTE,Intermountain ,WY,2015,2,160443,115744
2798,Grand Teton NP,GRTE,Intermountain ,WY,2015,3,178383,126865
2799,Grand Teton NP,GRTE,Intermountain ,WY,2015,4,163197,94194
2800,Grand Teton NP,GRTE,Intermountain ,WY,2015,5,1169993,113964
2801,Grand Teton NP,GRTE,Intermountain ,WY,2015,6,4322711,112400
2802,Grand Teton NP,GRTE,Intermountain ,WY,2015,7,5530611,180623
2803,Grand Teton NP,GRTE,Intermountain ,WY,2015,8,4851217,178453
2804,Grand Teton NP,GRTE,Intermountain ,WY,2015,9,4212659,150932
2805,Grand Teton NP,GRTE,Intermountain ,WY,2015,10,782655,112741
2806,Grand Teton NP,GRTE,Intermountain ,WY,2015,11,115831,88148
2807,Grand Teton NP,GRTE,Intermountain ,WY,2015,12,123967,112721
2808,Grand Teton NP,GRTE,Intermountain ,WY,2016,1,142503,118948
2809,Grand Teton NP,GRTE,Intermountain ,WY,2016,2,162640,122194
2810,Grand Teton NP,GRTE,Intermountain ,WY,2016,3,168148,127953
2811,Grand Teton NP,GRTE,Intermountain ,WY,2016,4,179598,95991
2812,Grand Teton NP,GRTE,Intermountain ,WY,2016,5,1517099,122016
2813,Grand Teton NP,GRTE,Intermountain ,WY,2016,6,4439169,162948
2814,Grand Teton NP,GRTE,Intermountain ,WY,2016,7,5735396,189804
2815,Grand Teton NP,GRTE,Intermountain ,WY,2016,8,4979682,172513
2816,Grand Teton NP,GRTE,Intermountain ,WY,2016,9,1801097,150373
2817,Grand Teton NP,GRTE,Intermountain ,WY,2016,10,764947,112556
2818,Grand Teton NP,GRTE,Intermountain ,WY,2016,11,152812,88972
2819,Grand Teton NP,GRTE,Intermountain ,WY,2016,12,118664,88628
2820,Grand Teton NP,GRTE,Intermountain ,WY,2017,1,144760,109657
2821,Grand Teton NP,GRTE,Intermountain ,WY,2017,2,139627,111004
2822,Grand Teton NP,GRTE,Intermountain ,WY,2017,3,163102,120755
2823,Grand Teton NP,GRTE,Intermountain ,WY,2017,4,178211,97898
2824,Grand Teton NP,GRTE,Intermountain ,WY,2017,5,1350955,130394
2825,Grand Teton NP,GRTE,Intermountain ,WY,2017,6,4598874,169203
2826,Grand Teton NP,GRTE,Intermountain ,WY,2017,7,5779517,185452
2827,Grand Teton NP,GRTE,Intermountain ,WY,2017,8,5594406,178252
2828,Grand Teton NP,GRTE,Intermountain ,WY,2017,9,3473294,168694
2829,Grand Teton NP,GRTE,Intermountain ,WY,2017,10,747995,134907
2830,Grand Teton NP,GRTE,Intermountain ,WY,2017,11,136488,109342
2831,Grand Teton NP,GRTE,Intermountain ,WY,2017,12,153138,136789
2832,Grand Teton NP,GRTE,Intermountain ,WY,2018,1,173277,128829
2833,Grand Teton NP,GRTE,Intermountain ,WY,2018,2,148787,108886
2834,Grand Teton NP,GRTE,Intermountain ,WY,2018,3,177863,131371
2835,Grand Teton NP,GRTE,Intermountain ,WY,2018,4,187718,100712
2836,Grand Teton NP,GRTE,Intermountain ,WY,2018,5,1544136,127668
2837,Grand Teton NP,GRTE,Intermountain ,WY,2018,6,3608152,176406
2838,Grand Teton NP,GRTE,Intermountain ,WY,2018,7,4795894,171629
2839,Grand Teton NP,GRTE,Intermountain ,WY,2018,8,4292143,179798
2840,Grand Teton NP,GRTE,Intermountain ,WY,2018,9,3214131,146463
2841,Grand Teton NP,GRTE,Intermountain ,WY,2018,10,752739,124207
2842,Grand Teton NP,GRTE,Intermountain ,WY,2018,11,134605,94160
2843,Grand Teton NP,GRTE,Intermountain ,WY,2018,12,146830,127744
2844,Grand Teton NP,GRTE,Intermountain ,WY,2019,1,174098,130832
2845,Grand Teton NP,GRTE,Intermountain ,WY,2019,2,138155,114968
2846,Grand Teton NP,GRTE,Intermountain ,WY,2019,3,198351,146897
2847,Grand Teton NP,GRTE,Intermountain ,WY,2019,4,179286,101375
2848,Grand Teton NP,GRTE,Intermountain ,WY,2019,5,1477269,122737
2849,Grand Teton NP,GRTE,Intermountain ,WY,2019,6,4116419,142139
2850,Grand Teton NP,GRTE,Intermountain ,WY,2019,7,5361103,170991
2851,Grand Teton NP,GRTE,Intermountain ,WY,2019,8,4957419,178893
2852,Grand Teton NP,GRTE,Intermountain ,WY,2019,9,3578654,155039
2853,Grand Teton NP,GRTE,Intermountain ,WY,2019,10,736016,127318
2854,Grand Teton NP,GRTE,Intermountain ,WY,2019,11,144845,93580
2855,Grand Teton NP,GRTE,Intermountain ,WY,2019,12,141190,125318
2856,Grand Teton NP,GRTE,Intermountain ,WY,2020,1,155062,121802
2857,Grand Teton NP,GRTE,Intermountain ,WY,2020,2,167520,122542
2858,Grand Teton NP,GRTE,Intermountain ,WY,2020,3,156763,96662
2859,Grand Teton NP,GRTE,Intermountain ,WY,2020,4,0,0
2860,Grand Teton NP,GRTE,Intermountain ,WY,2020,5,393983,87584
2861,Grand Teton NP,GRTE,Intermountain ,WY,2020,6,2405450,106267
2862,Grand Teton NP,GRTE,Intermountain ,WY,2020,7,4662442,130093
2863,Grand Teton NP,GRTE,Intermountain ,WY,2020,8,4505925,152848
2864,Grand Teton NP,GRTE,Intermountain ,WY,2020,9,3688768,124152
2865,Grand Teton NP,GRTE,Intermountain ,WY,2020,10,1344462,97328
2866,Grand Teton NP,GRTE,Intermountain ,WY,2020,11,171643,70482
2867,Grand Teton NP,GRTE,Intermountain ,WY,2020,12,184912,110269
2868,Grand Teton NP,GRTE,Intermountain ,WY,2021,1,202035,115489
2869,Grand Teton NP,GRTE,Intermountain ,WY,2021,2,159910,108394
2870,Grand Teton NP,GRTE,Intermountain ,WY,2021,3,227032,120089
2871,Grand Teton NP,GRTE,Intermountain ,WY,2021,4,271397,101586
2872,Grand Teton NP,GRTE,Intermountain ,WY,2021,5,2022232,134653
2873,Grand Teton NP,GRTE,Intermountain ,WY,2021,6,4921534,170837
2874,Grand Teton NP,GRTE,Intermountain ,WY,2021,7,5638987,179283
2875,Grand Teton NP,GRTE,Intermountain ,WY,2021,8,5126367,181817
2876,Grand Teton NP,GRTE,Intermountain ,WY,2021,9,4072891,149345
2877,Grand Teton NP,GRTE,Intermountain ,WY,2021,10,1038075,116239
2878,Grand Teton NP,GRTE,Intermountain ,WY,2021,11,185023,93183
2879,Grand Teton NP,GRTE,Intermountain ,WY,2021,12,157544,116956
2880,Great Basin NP,GRBA,Pacific West ,NV,2012,1,5565,58
2881,Great Basin NP,GRBA,Pacific West ,NV,2012,2,5566,52
2882,Great Basin NP,GRBA,Pacific West ,NV,2012,3,7659,55
2883,Great Basin NP,GRBA,Pacific West ,NV,2012,4,30260,56
2884,Great Basin NP,GRBA,Pacific West ,NV,2012,5,84252,69
2885,Great Basin NP,GRBA,Pacific West ,NV,2012,6,205877,61
2886,Great Basin NP,GRBA,Pacific West ,NV,2012,7,287284,64
2887,Great Basin NP,GRBA,Pacific West ,NV,2012,8,281584,60
2888,Great Basin NP,GRBA,Pacific West ,NV,2012,9,139834,55
2889,Great Basin NP,GRBA,Pacific West ,NV,2012,10,52369,56
2890,Great Basin NP,GRBA,Pacific West ,NV,2012,11,14757,53
2891,Great Basin NP,GRBA,Pacific West ,NV,2012,12,10877,56
2892,Great Basin NP,GRBA,Pacific West ,NV,2013,1,4822,58
2893,Great Basin NP,GRBA,Pacific West ,NV,2013,2,3741,52
2894,Great Basin NP,GRBA,Pacific West ,NV,2013,3,10848,55
2895,Great Basin NP,GRBA,Pacific West ,NV,2013,4,26058,56
2896,Great Basin NP,GRBA,Pacific West ,NV,2013,5,94657,69
2897,Great Basin NP,GRBA,Pacific West ,NV,2013,6,224318,61
2898,Great Basin NP,GRBA,Pacific West ,NV,2013,7,269977,64
2899,Great Basin NP,GRBA,Pacific West ,NV,2013,8,276178,60
2900,Great Basin NP,GRBA,Pacific West ,NV,2013,9,137701,55
2901,Great Basin NP,GRBA,Pacific West ,NV,2013,10,22447,29
2902,Great Basin NP,GRBA,Pacific West ,NV,2013,11,16327,53
2903,Great Basin NP,GRBA,Pacific West ,NV,2013,12,12206,56
2904,Great Basin NP,GRBA,Pacific West ,NV,2014,1,4790,58
2905,Great Basin NP,GRBA,Pacific West ,NV,2014,2,7222,52
2906,Great Basin NP,GRBA,Pacific West ,NV,2014,3,10408,55
2907,Great Basin NP,GRBA,Pacific West ,NV,2014,4,37446,56
2908,Great Basin NP,GRBA,Pacific West ,NV,2014,5,94556,69
2909,Great Basin NP,GRBA,Pacific West ,NV,2014,6,238732,61
2910,Great Basin NP,GRBA,Pacific West ,NV,2014,7,302744,64
2911,Great Basin NP,GRBA,Pacific West ,NV,2014,8,287910,60
2912,Great Basin NP,GRBA,Pacific West ,NV,2014,9,146901,55
2913,Great Basin NP,GRBA,Pacific West ,NV,2014,10,56740,56
2914,Great Basin NP,GRBA,Pacific West ,NV,2014,11,17626,53
2915,Great Basin NP,GRBA,Pacific West ,NV,2014,12,10806,56
2916,Great Basin NP,GRBA,Pacific West ,NV,2015,1,4560,58
2917,Great Basin NP,GRBA,Pacific West ,NV,2015,2,8934,52
2918,Great Basin NP,GRBA,Pacific West ,NV,2015,3,13833,55
2919,Great Basin NP,GRBA,Pacific West ,NV,2015,4,42231,56
2920,Great Basin NP,GRBA,Pacific West ,NV,2015,5,105175,69
2921,Great Basin NP,GRBA,Pacific West ,NV,2015,6,246118,61
2922,Great Basin NP,GRBA,Pacific West ,NV,2015,7,301861,64
2923,Great Basin NP,GRBA,Pacific West ,NV,2015,8,297514,60
2924,Great Basin NP,GRBA,Pacific West ,NV,2015,9,178652,55
2925,Great Basin NP,GRBA,Pacific West ,NV,2015,10,69544,56
2926,Great Basin NP,GRBA,Pacific West ,NV,2015,11,15448,53
2927,Great Basin NP,GRBA,Pacific West ,NV,2015,12,8534,56
2928,Great Basin NP,GRBA,Pacific West ,NV,2016,1,3814,58
2929,Great Basin NP,GRBA,Pacific West ,NV,2016,2,7327,52
2930,Great Basin NP,GRBA,Pacific West ,NV,2016,3,26600,55
2931,Great Basin NP,GRBA,Pacific West ,NV,2016,4,44562,0
2932,Great Basin NP,GRBA,Pacific West ,NV,2016,5,122124,80
2933,Great Basin NP,GRBA,Pacific West ,NV,2016,6,259808,61
2934,Great Basin NP,GRBA,Pacific West ,NV,2016,7,417978,89
2935,Great Basin NP,GRBA,Pacific West ,NV,2016,8,251938,50
2936,Great Basin NP,GRBA,Pacific West ,NV,2016,9,193162,60
2937,Great Basin NP,GRBA,Pacific West ,NV,2016,10,94075,76
2938,Great Basin NP,GRBA,Pacific West ,NV,2016,11,14712,56
2939,Great Basin NP,GRBA,Pacific West ,NV,2016,12,5855,0
2940,Great Basin NP,GRBA,Pacific West ,NV,2017,1,5021,64
2941,Great Basin NP,GRBA,Pacific West ,NV,2017,2,7342,58
2942,Great Basin NP,GRBA,Pacific West ,NV,2017,3,14057,58
2943,Great Basin NP,GRBA,Pacific West ,NV,2017,4,46753,60
